Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
16,1733941121898,11/12/2024 18:18:41,1733941117336,-5,11/12/2024 13:18:37,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,content,content_web_audio,1.399999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
17,1733941123306,11/12/2024 18:18:43,1733941118822,-5,11/12/2024 13:18:38,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,Zone1,timelimit_screen,1499.4000000000015,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
18,1733941123412,11/12/2024 18:18:43,1733941118840,-5,11/12/2024 13:18:38,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,content,content_web_audio,1.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
19,1733941124778,11/12/2024 18:18:44,1733941120322,-5,11/12/2024 13:18:40,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,Zone1,timelimit_screen,1500.5999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
20,1733941124913,11/12/2024 18:18:44,1733941120339,-5,11/12/2024 13:18:40,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,content,content_web_audio,1.2000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
21,1733941126443,11/12/2024 18:18:46,1733941121989,-5,11/12/2024 13:18:41,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,btn3,response_paragraph,1650.2999999523163,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
22,1733941126929,11/12/2024 18:18:46,1733941122472,-5,11/12/2024 13:18:42,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,1,hcs_briefing,Zone1,timelimit_screen,500.1999999999971,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
23,1733941127045,11/12/2024 18:18:47,1733941122486,-5,11/12/2024 13:18:42,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,2,hcs1,content,content_web_audio,1.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
24,1733941128433,11/12/2024 18:18:48,1733941123972,-5,11/12/2024 13:18:43,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,2,hcs1,Zone1,timelimit_screen,1499.7000000000044,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
25,1733941128568,11/12/2024 18:18:48,1733941123988,-5,11/12/2024 13:18:43,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,3,hcs2,content,content_web_audio,1.600000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
26,1733941129929,11/12/2024 18:18:49,1733941125472,-5,11/12/2024 13:18:45,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
27,1733941130054,11/12/2024 18:18:50,1733941125489,-5,11/12/2024 13:18:45,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,4,hcs3_resp,content,content_web_audio,1.3000000715255737,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
28,1733941131549,11/12/2024 18:18:51,1733941127087,-5,11/12/2024 13:18:47,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,3,4,hcs3_resp,btn2,response_paragraph,1596.6000000238419,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
29,1733941132031,11/12/2024 18:18:52,1733941127571,-5,11/12/2024 13:18:47,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
30,1733941132170,11/12/2024 18:18:52,1733941127586,-5,11/12/2024 13:18:47,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,2,hcs1,content,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
31,1733941133542,11/12/2024 18:18:53,1733941129071,-5,11/12/2024 13:18:49,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,2,hcs1,Zone1,timelimit_screen,1499.9000000000015,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
32,1733941133767,11/12/2024 18:18:53,1733941129092,-5,11/12/2024 13:18:49,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,3,hcs2,content,content_web_audio,1.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
33,1733941135035,11/12/2024 18:18:55,1733941130578,-5,11/12/2024 13:18:50,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
34,1733941135165,11/12/2024 18:18:55,1733941130596,-5,11/12/2024 13:18:50,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,4,hcs3_resp,content,content_web_audio,1.1999999284744263,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
35,1733941137392,11/12/2024 18:18:57,1733941132938,-5,11/12/2024 13:18:52,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,4,4,hcs3_resp,btn1,response_paragraph,2342.2999999523163,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
36,1733941137913,11/12/2024 18:18:57,1733941133422,-5,11/12/2024 13:18:53,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,1,hcs_briefing,Zone1,timelimit_screen,500.1000000000058,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
37,1733941138091,11/12/2024 18:18:58,1733941133436,-5,11/12/2024 13:18:53,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,2,hcs1,content,content_web_audio,1.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
38,1733941139376,11/12/2024 18:18:59,1733941134922,-5,11/12/2024 13:18:54,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,2,hcs1,Zone1,timelimit_screen,1499.8999999999942,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
39,1733941139502,11/12/2024 18:18:59,1733941134936,-5,11/12/2024 13:18:54,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,3,hcs2,content,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
40,1733941141440,11/12/2024 18:19:01,1733941136422,-5,11/12/2024 13:18:56,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
41,1733941141758,11/12/2024 18:19:01,1733941136436,-5,11/12/2024 13:18:56,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
42,1733941142250,11/12/2024 18:19:02,1733941137791,-5,11/12/2024 13:18:57,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,5,4,hcs3_resp,btn2,response_paragraph,1355.1000000238419,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
43,1733941142858,11/12/2024 18:19:02,1733941138288,-5,11/12/2024 13:18:58,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
44,1733941143086,11/12/2024 18:19:03,1733941138301,-5,11/12/2024 13:18:58,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,2,hcs1,content,content_web_audio,1.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
45,1733941144248,11/12/2024 18:19:04,1733941139788,-5,11/12/2024 13:18:59,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
46,1733941144360,11/12/2024 18:19:04,1733941139802,-5,11/12/2024 13:18:59,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
47,1733941145761,11/12/2024 18:19:05,1733941141292,-5,11/12/2024 13:19:01,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
48,1733941145888,11/12/2024 18:19:05,1733941141308,-5,11/12/2024 13:19:01,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,4,hcs3_resp,content,content_web_audio,0.8999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
49,1733941147263,11/12/2024 18:19:07,1733941142810,-5,11/12/2024 13:19:02,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,6,4,hcs3_resp,btn3,response_paragraph,1501.8000000715256,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
50,1733941147385,11/12/2024 18:19:07,1733941142822,-5,11/12/2024 13:19:02,170312,14,task-7tte,,41959967,BLIND,12254681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,69973,,,,,0,1,0,,,,,,,,,,
1,1733947361600,11/12/2024 20:02:41,1733947361457,-5,11/12/2024 15:02:41,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1733947377072,11/12/2024 20:02:57,1733947376959,-5,11/12/2024 15:02:56,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,15176.000000000002,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1733947383941,11/12/2024 20:03:03,1733947383835,-5,11/12/2024 15:03:03,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,22050,,,,,0,1,0,,,,,,hcs,,,,
4,1733947391041,11/12/2024 20:03:11,1733947390934,-5,11/12/2024 15:03:10,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,7091,,,,,0,1,0,,,,,,hcs,,,,
5,1733947391536,11/12/2024 20:03:11,1733947391439,-5,11/12/2024 15:03:11,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
6,1733947391656,11/12/2024 20:03:11,1733947391443,-5,11/12/2024 15:03:11,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,2,hcs1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
7,1733947393036,11/12/2024 20:03:13,1733947392932,-5,11/12/2024 15:03:12,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
8,1733947393190,11/12/2024 20:03:13,1733947392939,-5,11/12/2024 15:03:12,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,3,hcs2,content,content_web_audio,0.999999999996362,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
9,1733947394548,11/12/2024 20:03:14,1733947394431,-5,11/12/2024 15:03:14,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
10,1733947394705,11/12/2024 20:03:14,1733947394441,-5,11/12/2024 15:03:14,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
11,1733947398272,11/12/2024 20:03:18,1733947398168,-5,11/12/2024 15:03:18,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,1,4,hcs3_resp,btn1,response_paragraph,3727,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
12,1733947398770,11/12/2024 20:03:18,1733947398665,-5,11/12/2024 15:03:18,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
13,1733947398914,11/12/2024 20:03:18,1733947398673,-5,11/12/2024 15:03:18,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
14,1733947400270,11/12/2024 20:03:20,1733947400165,-5,11/12/2024 15:03:20,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
15,1733947400423,11/12/2024 20:03:20,1733947400174,-5,11/12/2024 15:03:20,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
16,1733947401773,11/12/2024 20:03:21,1733947401665,-5,11/12/2024 15:03:21,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
17,1733947401920,11/12/2024 20:03:21,1733947401674,-5,11/12/2024 15:03:21,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
18,1733947404188,11/12/2024 20:03:24,1733947404051,-5,11/12/2024 15:03:24,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,btn3,response_paragraph,2377,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
19,1733947404669,11/12/2024 20:03:24,1733947404548,-5,11/12/2024 15:03:24,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,1,hcs_briefing,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
20,1733947404799,11/12/2024 20:03:24,1733947404557,-5,11/12/2024 15:03:24,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,2,hcs1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
21,1733947406169,11/12/2024 20:03:26,1733947406048,-5,11/12/2024 15:03:26,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
22,1733947406324,11/12/2024 20:03:26,1733947406056,-5,11/12/2024 15:03:26,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,3,hcs2,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
23,1733947407641,11/12/2024 20:03:27,1733947407548,-5,11/12/2024 15:03:27,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,3,hcs2,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
24,1733947407766,11/12/2024 20:03:27,1733947407558,-5,11/12/2024 15:03:27,170312,14,task-7tte,,41962226,BLIND,12257318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x681,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,3,4,hcs3_resp,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
