freq(Hz),pow(dB/Hz)
2201.77001953125,16.871784955040535
2207.1533203125,17.877161819753265
2212.53662109375,16.90989770099669
2217.919921875,6.921744451014077
2223.30322265625,19.644144908415193
2228.6865234375,21.75080837669254
2234.06982421875,20.57401511207004
2239.453125,17.569038597965097
2244.83642578125,14.851923204042343
2250.2197265625,19.28290022101085
2255.60302734375,20.98037377990724
2260.986328125,17.470546027198612
2266.36962890625,3.4681976898636515
2271.7529296875,16.76687008803183
2277.13623046875,15.080436493650236
2282.51953125,6.0967190391881845
2287.90283203125,11.215370768963043
2293.2861328125,7.434903790833064
2298.66943359375,-8.661582000016843
2304.052734375,16.145576046268516
2309.43603515625,21.485087125821547
2314.8193359375,22.561129193968455
2320.20263671875,18.948905065011886
2325.5859375,22.78279745303365
2330.96923828125,26.768152959292472
2336.3525390625,27.714174081590834
2341.73583984375,23.78688654471049
2347.119140625,15.08173878862673
2352.50244140625,19.462163527448798
2357.8857421875,25.79999234217063
2363.26904296875,26.706038976780462
2368.65234375,23.358673730957527
2374.03564453125,16.37927663620612
2379.4189453125,21.916322976298982
2384.80224609375,23.57948976996219
2390.185546875,23.916785048907897
2395.56884765625,23.68143439081381
2400.9521484375,23.53668956999976
2406.33544921875,21.113355544540447
2411.71875,10.512994837792068
2417.10205078125,25.057538378739245
2422.4853515625,27.334389802568076
2427.86865234375,26.56911826614226
2433.251953125,22.191389895565038
2438.63525390625,4.44959313952895
2444.0185546875,11.648651224350823
2449.40185546875,23.595694786101312
2454.78515625,27.567171026028156
2460.16845703125,24.472983268502443
2465.5517578125,13.64758812906606
2470.93505859375,13.347188168399263
2476.318359375,22.310583921101774
2481.70166015625,24.569317301183947
2487.0849609375,16.803369608172144
2492.46826171875,18.513825629234063
2497.8515625,22.309379256247098
2503.23486328125,20.870856416533577
2508.6181640625,17.47858526826
2514.00146484375,19.56124870079369
2519.384765625,26.603276449754482
2524.76806640625,27.123080142652395
2530.1513671875,24.230231439787428
2535.53466796875,16.803846156928863
2540.91796875,18.375300041632546
2546.30126953125,20.506457987543534
2551.6845703125,21.084032136528535
2557.06787109375,25.138685194808406
2562.451171875,22.844158640405126
2567.83447265625,11.174483786994918
2573.2177734375,18.973197915164913
2578.60107421875,23.426474417258735
2583.984375,28.07107282337157
2589.36767578125,26.032056142360457
2594.7509765625,18.8573663647978
2600.13427734375,18.273210978048446
2605.517578125,25.015367765834924
2610.90087890625,31.55291517154762
2616.2841796875,30.69037015970877
2621.66748046875,23.360558692726904
2627.05078125,27.22940268079075
2632.43408203125,31.77553224483106
2637.8173828125,28.641172269467745
2643.20068359375,25.455888742608117
2648.583984375,27.31148718556983
2653.96728515625,22.67966449442836
2659.3505859375,21.99839097118361
2664.73388671875,29.12617246167524
2670.1171875,26.414173573161396
2675.50048828125,21.44280705938867
2680.8837890625,29.265296031665265
2686.26708984375,31.076795988291778
2691.650390625,28.330846126274636
2697.03369140625,30.67414366950989
2702.4169921875,32.8386893344473
2707.80029296875,24.858009004349185
2713.18359375,25.755370915118224
2718.56689453125,30.00140496000741
2723.9501953125,28.43428607502904
2729.33349609375,17.379444206672453
2734.716796875,27.490344302887628
2740.10009765625,32.18827336838824
2745.4833984375,29.146244710918275
2750.86669921875,12.831109850246168
2756.25,26.872697827384123
2761.63330078125,22.081660254662534
2767.0166015625,16.941772239789643
2772.39990234375,21.604256024571352
2777.783203125,25.30213755856549
2783.16650390625,23.34360468697497
2788.5498046875,27.74096665769262
2793.93310546875,22.751804900912184
2799.31640625,31.08093276953506
2804.69970703125,23.72230151162863
2810.0830078125,28.274162436136855
2815.46630859375,29.59544868442258
2820.849609375,24.982378531454618
2826.23291015625,20.580919001952886
2831.6162109375,18.275193572841317
2836.99951171875,25.152338236758922
2842.3828125,25.675045324960646
2847.76611328125,20.7587993341612
2853.1494140625,24.22290908851742
2858.53271484375,22.294817368945395
2863.916015625,23.91009867543035
2869.29931640625,20.80619489831254
2874.6826171875,26.785547699723807
2880.06591796875,20.866465262396527
2885.44921875,27.748179583941706
2890.83251953125,28.69087465343484
2896.2158203125,23.61378756380194
2901.59912109375,10.65349900222712
2906.982421875,17.048827650999726
2912.36572265625,19.441260873158846
2917.7490234375,23.47630033470791
2923.13232421875,28.642766627386457
2928.515625,28.87114648462424
2933.89892578125,14.683057536618747
2939.2822265625,21.940417760089677
2944.66552734375,15.783617282595685
2950.048828125,20.815634502452678
2955.43212890625,8.588956787852997
2960.8154296875,16.939503852261335
2966.19873046875,13.487200295423056
2971.58203125,22.46603325386009
2976.96533203125,23.016294199185584
2982.3486328125,24.494069345304226
2987.73193359375,17.5308376734412
2993.115234375,16.331304653685322
2998.49853515625,8.955584033554686
3003.8818359375,10.49703073450001
3009.26513671875,15.369686895565565
3014.6484375,18.6707620903441
3020.03173828125,18.05735840971057
3025.4150390625,17.646719789356176
3030.79833984375,15.168494048498996
3036.181640625,17.301664568962728
3041.56494140625,21.535116596710647
3046.9482421875,22.48082526888084
3052.33154296875,21.054303901754388
3057.71484375,18.778357847408053
3063.09814453125,19.17126056540116
3068.4814453125,8.575393775839125
3073.86474609375,20.20312578089665
3079.248046875,23.93784450431557
3084.63134765625,23.26991920354906
3090.0146484375,15.899580363867408
3095.39794921875,11.530240037227873
3100.78125,17.581309742557952
3106.16455078125,20.135648811138203
3111.5478515625,21.53287064989253
3116.93115234375,19.85006561709041
3122.314453125,21.944394531675574
3127.69775390625,22.805674068626708
3133.0810546875,21.623764677157894
3138.46435546875,24.093119791406068
3143.84765625,18.95289668104955
3149.23095703125,20.81759519703356
3154.6142578125,21.00756048259898
3159.99755859375,14.918771476834223
3165.380859375,22.85861195055997
3170.76416015625,21.215715526268944
3176.1474609375,16.978697933091105
3181.53076171875,22.53935696958722
3186.9140625,25.5541883411135
3192.29736328125,25.540952418516518
3197.6806640625,21.87605390975554
3203.06396484375,19.445591217806342
3208.447265625,18.16382231952817
3213.83056640625,21.522398148020613
3219.2138671875,22.96823504684932
3224.59716796875,27.320710982126513
3229.98046875,23.60489662530453
3235.36376953125,21.007705990336177
3240.7470703125,19.3657075546692
3246.13037109375,23.136324992112872
3251.513671875,23.65692253960058
3256.89697265625,17.460019969075287
3262.2802734375,19.5907935146963
3267.66357421875,20.774725052691707
3273.046875,13.658939638451207
3278.43017578125,15.787817178438829
3283.8134765625,20.2080129224856
3289.19677734375,20.927322194117277
3294.580078125,19.669959238844534
3299.96337890625,24.032916419277797
3305.3466796875,23.458796733921517
3310.72998046875,21.550705765371067
3316.11328125,5.219987466315821
3321.49658203125,20.19154886406266
3326.8798828125,23.231489129464965
3332.26318359375,25.60711085899946
3337.646484375,25.696131316943283
3343.02978515625,26.631167053022455
3348.4130859375,23.09606602988337
3353.79638671875,9.6806024476661
3359.1796875,13.486997771450518
3364.56298828125,14.460809008431891
3369.9462890625,17.450932904094838
3375.32958984375,19.963585019647766
3380.712890625,20.53265634676425
3386.09619140625,15.139450550073141
3391.4794921875,2.1505625051760378
3396.86279296875,4.847380710697866
3402.24609375,8.43649686509876
3407.62939453125,14.075920610452808
3413.0126953125,16.780294823436364
3418.39599609375,18.854450125962153
3423.779296875,19.443184040400837
3429.16259765625,21.813167763901692
