Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,hcs1,hcs2,answer,hcs3
1,1731093396055,08/11/2024 19:16:36,1731093396383,-5,08/11/2024 14:16:36,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1731093404956,08/11/2024 19:16:44,1731093405275,-5,08/11/2024 14:16:45,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,8565.09999999404,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1731093408754,08/11/2024 19:16:48,1731093409119,-5,08/11/2024 14:16:49,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,12408.90000000596,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,hcs,,,,
4,1731093413390,08/11/2024 19:16:53,1731093413741,-5,08/11/2024 14:16:53,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,17030.30000001192,,,,,0,1,0,,,,,,hcs,,,,
5,1731093421491,08/11/2024 19:17:01,1731093421834,-5,08/11/2024 14:17:01,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,8086.5999999940395,,,,,0,1,0,,,,,,hcs,,,,
6,1731093421967,08/11/2024 19:17:01,1731093422333,-5,08/11/2024 14:17:02,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,1,hcs_briefing,Zone1,timelimit_screen,500.1000000000022,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
7,1731093422090,08/11/2024 19:17:02,1731093422337,-5,08/11/2024 14:17:02,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,2,hcs1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
8,1731093423465,08/11/2024 19:17:03,1731093423833,-5,08/11/2024 14:17:03,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,2,hcs1,Zone1,timelimit_screen,1500,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
9,1731093423604,08/11/2024 19:17:03,1731093423836,-5,08/11/2024 14:17:03,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,3,hcs2,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
10,1731093424973,08/11/2024 19:17:04,1731093425335,-5,08/11/2024 14:17:05,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,3,hcs2,Zone1,timelimit_screen,1501.7999999999993,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
11,1731093425086,08/11/2024 19:17:05,1731093425339,-5,08/11/2024 14:17:05,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,4,hcs3_resp,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
12,1731093427758,08/11/2024 19:17:07,1731093428120,-5,08/11/2024 14:17:08,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,4,1,4,hcs3_resp,btn3,response_paragraph,2780.699999988079,,,3,1,1,0,0,,,,,1,hcs_trial,inphase.wav,antiphase.wav,3,inphase_softer.wav
13,1731093428251,08/11/2024 19:17:08,1731093428619,-5,08/11/2024 14:17:08,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,1,hcs_briefing,Zone1,timelimit_screen,500.7000000000007,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
14,1731093428373,08/11/2024 19:17:08,1731093428623,-5,08/11/2024 14:17:08,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
15,1731093429762,08/11/2024 19:17:09,1731093430118,-5,08/11/2024 14:17:10,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,2,hcs1,Zone1,timelimit_screen,1499.5999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
16,1731093429879,08/11/2024 19:17:09,1731093430122,-5,08/11/2024 14:17:10,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
17,1731093431262,08/11/2024 19:17:11,1731093431619,-5,08/11/2024 14:17:11,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,3,hcs2,Zone1,timelimit_screen,1500.300000000003,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
18,1731093431387,08/11/2024 19:17:11,1731093431623,-5,08/11/2024 14:17:11,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,content,content_web_audio,0.3999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
19,1731093433294,08/11/2024 19:17:13,1731093433663,-5,08/11/2024 14:17:13,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,2,4,hcs3_resp,btn3,response_paragraph,2040.3999999761581,,,3,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
20,1731093433788,08/11/2024 19:17:13,1731093434153,-5,08/11/2024 14:17:14,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,1,hcs_briefing,Zone1,timelimit_screen,500.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
21,1731093433935,08/11/2024 19:17:13,1731093434157,-5,08/11/2024 14:17:14,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,2,hcs1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
22,1731093435296,08/11/2024 19:17:15,1731093435655,-5,08/11/2024 14:17:15,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,2,hcs1,Zone1,timelimit_screen,1500.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
23,1731093435417,08/11/2024 19:17:15,1731093435658,-5,08/11/2024 14:17:15,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,3,hcs2,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
24,1731093436796,08/11/2024 19:17:16,1731093437157,-5,08/11/2024 14:17:17,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,3,hcs2,Zone1,timelimit_screen,1501.3999999999942,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
25,1731093436926,08/11/2024 19:17:16,1731093437161,-5,08/11/2024 14:17:17,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,4,hcs3_resp,content,content_web_audio,0.19999998807907104,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
26,1731093438777,08/11/2024 19:17:18,1731093439139,-5,08/11/2024 14:17:19,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,5,3,4,hcs3_resp,btn2,response_paragraph,1978.300000011921,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
27,1731093439262,08/11/2024 19:17:19,1731093439623,-5,08/11/2024 14:17:19,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,1,hcs_briefing,Zone1,timelimit_screen,499.6999999999971,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
28,1731093439391,08/11/2024 19:17:19,1731093439627,-5,08/11/2024 14:17:19,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,2,hcs1,content,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
29,1731093440759,08/11/2024 19:17:20,1731093441124,-5,08/11/2024 14:17:21,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,2,hcs1,Zone1,timelimit_screen,1500.5,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
30,1731093440912,08/11/2024 19:17:20,1731093441127,-5,08/11/2024 14:17:21,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,3,hcs2,content,content_web_audio,0.30000001192092896,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
31,1731093442264,08/11/2024 19:17:22,1731093442625,-5,08/11/2024 14:17:22,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,3,hcs2,Zone1,timelimit_screen,1501,,,,,0,1,0,,,1,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
32,1731093442388,08/11/2024 19:17:22,1731093442628,-5,08/11/2024 14:17:22,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,4,hcs3_resp,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
33,1731093444077,08/11/2024 19:17:24,1731093444445,-5,08/11/2024 14:17:24,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,7,4,4,hcs3_resp,btn2,response_paragraph,1816.5999999940395,,,2,1,1,0,0,,,,,1,hcs_trial,inphase.wav,inphase_softer.wav,2,antiphase.wav
34,1731093444576,08/11/2024 19:17:24,1731093444942,-5,08/11/2024 14:17:24,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,1,hcs_briefing,Zone1,timelimit_screen,499.1999999999971,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
35,1731093444696,08/11/2024 19:17:24,1731093444946,-5,08/11/2024 14:17:24,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,2,hcs1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
36,1731093446077,08/11/2024 19:17:26,1731093446442,-5,08/11/2024 14:17:26,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,2,hcs1,Zone1,timelimit_screen,1499.800000000003,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
37,1731093446208,08/11/2024 19:17:26,1731093446445,-5,08/11/2024 14:17:26,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,3,hcs2,content,content_web_audio,0.3999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
38,1731093447596,08/11/2024 19:17:27,1731093447944,-5,08/11/2024 14:17:27,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,3,hcs2,Zone1,timelimit_screen,1502.199999999997,,,,,0,1,0,,,1,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
39,1731093447707,08/11/2024 19:17:27,1731093447947,-5,08/11/2024 14:17:27,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,4,hcs3_resp,content,content_web_audio,0.30000001192092896,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
40,1731093449155,08/11/2024 19:17:29,1731093449522,-5,08/11/2024 14:17:29,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,6,5,4,hcs3_resp,btn1,response_paragraph,1574.7000000178814,,,1,1,1,0,0,,,,,1,hcs_trial,inphase_softer.wav,antiphase.wav,1,inphase.wav
41,1731093449642,08/11/2024 19:17:29,1731093450011,-5,08/11/2024 14:17:30,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,1,hcs_briefing,Zone1,timelimit_screen,500.8000000000029,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
42,1731093449761,08/11/2024 19:17:29,1731093450014,-5,08/11/2024 14:17:30,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,2,hcs1,content,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
43,1731093451160,08/11/2024 19:17:31,1731093451512,-5,08/11/2024 14:17:31,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,2,hcs1,Zone1,timelimit_screen,1501.0999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
44,1731093451285,08/11/2024 19:17:31,1731093451516,-5,08/11/2024 14:17:31,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,3,hcs2,content,content_web_audio,0.30000001192092896,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
45,1731093452656,08/11/2024 19:17:32,1731093453012,-5,08/11/2024 14:17:33,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,3,hcs2,Zone1,timelimit_screen,1499.0999999999985,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
46,1731093452780,08/11/2024 19:17:32,1731093453016,-5,08/11/2024 14:17:33,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,4,hcs3_resp,content,content_web_audio,0.30000001192092896,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
47,1731093454318,08/11/2024 19:17:34,1731093454686,-5,08/11/2024 14:17:34,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,HCS,3,6,4,hcs3_resp,btn2,response_paragraph,1670.1000000238419,,,2,1,1,0,0,,,,,1,hcs_trial,antiphase.wav,inphase_softer.wav,2,inphase.wav
48,1731093454449,08/11/2024 19:17:34,1731093454689,-5,08/11/2024 14:17:34,170312,13,task-7tte,,41205760,BLIND,12033181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Headphone test,1,headphone_test_accept,HCS,,,END TASK,,,,,58306,,,,,0,1,0,,,,,,,,,,
1,1731099852414,08/11/2024 21:04:12,1731099852221,-5,08/11/2024 16:04:12,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1731099889161,08/11/2024 21:04:49,1731099888987,-5,08/11/2024 16:04:48,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,36265.39999997616,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,hcs,,,,
3,1731099894356,08/11/2024 21:04:54,1731099894199,-5,08/11/2024 16:04:54,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,41477.69999998808,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,hcs,,,,
4,1731099899981,08/11/2024 21:04:59,1731099899828,-5,08/11/2024 16:04:59,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,Zone1,content_web_audio,47106.39999997616,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,hcs,,,,
5,1731099904644,08/11/2024 21:05:04,1731099904495,-5,08/11/2024 16:05:04,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,1,hcs,advancementZone,continue_button,51772.69999998808,,,,,0,1,0,,,,,,hcs,,,,
6,1731099918624,08/11/2024 21:05:18,1731099918431,-5,08/11/2024 16:05:18,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,1,1,2,hcs_instr,advancementZone,continue_button,13929.800000011921,,,,,0,1,0,,,,,,hcs,,,,
7,1731099919072,08/11/2024 21:05:19,1731099918918,-5,08/11/2024 16:05:18,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,1,hcs_briefing,Zone1,timelimit_screen,500.1000000000058,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
8,1731099919210,08/11/2024 21:05:19,1731099918925,-5,08/11/2024 16:05:18,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,content,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
9,1731099920567,08/11/2024 21:05:20,1731099920418,-5,08/11/2024 16:05:20,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,2,hcs1,Zone1,timelimit_screen,1500.0999999999913,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
10,1731099920721,08/11/2024 21:05:20,1731099920424,-5,08/11/2024 16:05:20,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,content,content_web_audio,0.9000000357627869,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
11,1731099922081,08/11/2024 21:05:22,1731099921918,-5,08/11/2024 16:05:21,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,3,hcs2,Zone1,timelimit_screen,1499.9000000000087,,,,,0,1,0,,,1,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
12,1731099922226,08/11/2024 21:05:22,1731099921925,-5,08/11/2024 16:05:21,170312,13,task-7tte,,41207155,BLIND,12033587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1470x956,1470x831,,,,Headphone test,1,headphone_test_accept,HCS,HCS,2,1,4,hcs3_resp,content,content_web_audio,1.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,hcs_trial,antiphase.wav,inphase.wav,3,inphase_softer.wav
